Source,Target,Weight
Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,Donald Trump Tweet Becomes Fodder For The Weirdest Fake Holiday Inn Express Ads Ever,0.983248929108
Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,Sports Legend Lou Holtz Endorses Donald Trump,0.954486884644
Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,A Trump Retrospective,nan
Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,Protesters, Trump Supporters Clash Once Again,0.883321908044
Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,What to watch for in the Indiana primaries,0.930081855387
Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,For Donald Trump and Ted Cruz, it's all about Indiana ... isn't it?,0.915963281939
Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,Poll: Donald Trump, Hillary Clinton lead in Pennsylvania, Indiana,0.976278014537
Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,Ted Cruz looks to Indiana to stop Donald Trump,0.899016243435
Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,Trump: Cruz's dad "was with" Lee Harvey Oswald,0.880421765952
Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,Donald Trump seizes on Heidi Cruz's slip-up,0.899356139295
Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,Ted Cruz slams Donald Trump for touting "rapist" Mike Tyson's endorsement,0.909842794687
Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,Lindsey Graham: Donald Trump presidency will "lead to another 9/11",0.896513263239
Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,Washington Post editorial board calls on GOP to reject Trump as nominee,0.981361051455
Kentucky wants '40-0' items pulled,5 Things to Know About Jyoti Amge: World's Smallest Woman on 'American Horror Story',0.961582834449
Kentucky wants '40-0' items pulled,Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,0.895816374983
Kentucky wants '40-0' items pulled,ABC News Exclusive: Secretary of State John Kerry,0.956294112558
Kentucky wants '40-0' items pulled,How to Profit From a Stronger Dollar,0.949985527729
Kentucky wants '40-0' items pulled,Tony Romo has broken rib, too,0.882086186361
Kentucky wants '40-0' items pulled,Rise of the Machines: Most Artificially Intelligent Computers Can Pass CAPTCHA,0.924962471852
Kentucky wants '40-0' items pulled,Inside the Accused Killer Banker's Hong Kong Apartment,0.937669147807
Kentucky wants '40-0' items pulled,BlackBerry Passport Wants to Make It Hip to Be Square,0.854330049699
Kentucky wants '40-0' items pulled,Donald Trump’s Foes Fear Indiana Primary Could Be Decisive Blow,0.866403751558
Kentucky wants '40-0' items pulled,What to Watch For in the Indiana Primaries,0.902847207676
Kentucky wants '40-0' items pulled,Donald Trump Doesn’t Need Indiana Anymore,0.902812170056
Kentucky wants '40-0' items pulled,Cruz and Trump, as Clock Ticks Down, Hustle for Crucial Indiana Win,0.86900116047
Kentucky wants '40-0' items pulled,Experts Warn of Backlash in Donald Trump’s China Trade Policies,0.873599061143
Kentucky wants '40-0' items pulled,The Most Important Primary Is ... Wait, Indiana?,0.909509470976
Kentucky wants '40-0' items pulled,Donald Trump Tones It Down,0.948443759088
Kentucky wants '40-0' items pulled,Cruz, Trump Appeal to Indiana's Die-Hard Basketball Fans,0.787915874601
Kentucky wants '40-0' items pulled,Ted Cruz-Donald Trump fight boils over in Indiana,0.87187726655
Kentucky wants '40-0' items pulled,Cruz: Trump 'is a pathological liar',0.916339879139
Kentucky wants '40-0' items pulled,Trump ups the ante in Indiana,0.890509232025
Kentucky wants '40-0' items pulled,Poll: Trump way ahead of Cruz in Indiana,0.939178704747
Kentucky wants '40-0' items pulled,Trump: 'We can't continue to allow China to rape our country',0.92406736034
Kentucky wants '40-0' items pulled,Carrier workers, seen in viral video, have hard time believing in candidates,0.821131282287
Kentucky wants '40-0' items pulled,Despite sweep, Trump may not get all Pennsylvania delegates,0.884110966652
Kentucky wants '40-0' items pulled,Lou Holtz endorses Donald Trump for President ,0.843053425766
Kentucky wants '40-0' items pulled,Graham: Trump would lead to 'another 9/11',0.898530742114
Kentucky wants '40-0' items pulled,Ted Cruz's Indiana plan: Throw everything at the wall and see what sticks,0.886825276992
Kentucky wants '40-0' items pulled,Donald Trump's Lead Continues to Grow Nationally: Poll,0.971523682448
Kentucky wants '40-0' items pulled,Donald Trump in Indiana Says China Is 'Raping' America,0.959730636687
Kentucky wants '40-0' items pulled,Donald Trump Says He's 'Wasting Time' on Republican Rivals,0.884049027004
Kentucky wants '40-0' items pulled,Trump: 'If We Win In Indiana, It's Over',0.885893963267
Kentucky wants '40-0' items pulled,Cruz Calls Trump 'Serial Philanderer' and 'Pathological Liar' in Blistering Attack,0.922179334004
Kentucky wants '40-0' items pulled,Donald Trump Steamrolls On Despite Negative Ad Blitz,0.926849247582
Kentucky wants '40-0' items pulled,Pennsylvania Could be Key for Trump to Stop a Contested Convention ,0.929419289541
Kentucky wants '40-0' items pulled,The Lid: Eyes on Indiana,0.916874285635
Kentucky wants '40-0' items pulled,First Read: Stopping Trump and Clinton Just Got Harder,0.926503750295
Kentucky wants '40-0' items pulled,The Lid: Trump Effect Beginning to Show in Down-Ballot Races ,0.940409763789
Kentucky wants '40-0' items pulled,HUFFPOLLSTER: Ted Cruz Probably Can't Defeat Donald Trump In Indiana,0.944680842543
Kentucky wants '40-0' items pulled,Trump, Indiana and the Tragedy of Great Trade War Politics,nan
Kentucky wants '40-0' items pulled,Anti-Trump Forces Still Have Reason For Hope After Fresh Drubbing,0.910743632175
Kentucky wants '40-0' items pulled,HUFFPOLLSTER: Indiana’s GOP Primary Will Be A Battle Between Demographics And Economics,0.931632772346
Kentucky wants '40-0' items pulled,Bobby Knight: Trump Will Be One Of The Best Presidents In History,0.834359916442
Kentucky wants '40-0' items pulled,HUFFPOLLSTER: Trump And Clinton Expected To Win In New York,0.956853795456
Kentucky wants '40-0' items pulled,Donald Trump Tweet Becomes Fodder For The Weirdest Fake Holiday Inn Express Ads Ever,0.970124575105
Kentucky wants '40-0' items pulled,Sports Legend Lou Holtz Endorses Donald Trump,0.881931138544
Kentucky wants '40-0' items pulled,A Trump Retrospective,nan
Kentucky wants '40-0' items pulled,Protesters, Trump Supporters Clash Once Again,0.897844463928
Kentucky wants '40-0' items pulled,What to watch for in the Indiana primaries,0.92091000955
Kentucky wants '40-0' items pulled,For Donald Trump and Ted Cruz, it's all about Indiana ... isn't it?,0.895538924366
Kentucky wants '40-0' items pulled,Poll: Donald Trump, Hillary Clinton lead in Pennsylvania, Indiana,0.951922721321
Kentucky wants '40-0' items pulled,Ted Cruz looks to Indiana to stop Donald Trump,0.847184598165
Kentucky wants '40-0' items pulled,Trump: Cruz's dad "was with" Lee Harvey Oswald,0.9009062448
Kentucky wants '40-0' items pulled,Donald Trump seizes on Heidi Cruz's slip-up,0.87149599025
Kentucky wants '40-0' items pulled,Ted Cruz slams Donald Trump for touting "rapist" Mike Tyson's endorsement,0.946026925848
Kentucky wants '40-0' items pulled,Lindsey Graham: Donald Trump presidency will "lead to another 9/11",0.90965206949
Kentucky wants '40-0' items pulled,Washington Post editorial board calls on GOP to reject Trump as nominee,0.944394460176
ABC News Exclusive: Secretary of State John Kerry,5 Things to Know About Jyoti Amge: World's Smallest Woman on 'American Horror Story',0.971761325638
ABC News Exclusive: Secretary of State John Kerry,Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,0.981620669291
ABC News Exclusive: Secretary of State John Kerry,Kentucky wants '40-0' items pulled,0.956294112558
ABC News Exclusive: Secretary of State John Kerry,How to Profit From a Stronger Dollar,0.966977512672
ABC News Exclusive: Secretary of State John Kerry,Tony Romo has broken rib, too,0.935614366131
ABC News Exclusive: Secretary of State John Kerry,Rise of the Machines: Most Artificially Intelligent Computers Can Pass CAPTCHA,0.970583145433
ABC News Exclusive: Secretary of State John Kerry,Inside the Accused Killer Banker's Hong Kong Apartment,0.96812764181
ABC News Exclusive: Secretary of State John Kerry,BlackBerry Passport Wants to Make It Hip to Be Square,0.971740973981
ABC News Exclusive: Secretary of State John Kerry,Donald Trump’s Foes Fear Indiana Primary Could Be Decisive Blow,0.973581485788
ABC News Exclusive: Secretary of State John Kerry,What to Watch For in the Indiana Primaries,0.954620138025
ABC News Exclusive: Secretary of State John Kerry,Donald Trump Doesn’t Need Indiana Anymore,0.944915076212
ABC News Exclusive: Secretary of State John Kerry,Cruz and Trump, as Clock Ticks Down, Hustle for Crucial Indiana Win,0.95348955119
ABC News Exclusive: Secretary of State John Kerry,Experts Warn of Backlash in Donald Trump’s China Trade Policies,0.971754916073
ABC News Exclusive: Secretary of State John Kerry,The Most Important Primary Is ... Wait, Indiana?,0.964126533585
ABC News Exclusive: Secretary of State John Kerry,Donald Trump Tones It Down,0.957391932495
ABC News Exclusive: Secretary of State John Kerry,Cruz, Trump Appeal to Indiana's Die-Hard Basketball Fans,0.939792974233
ABC News Exclusive: Secretary of State John Kerry,Ted Cruz-Donald Trump fight boils over in Indiana,0.923940803179
ABC News Exclusive: Secretary of State John Kerry,Cruz: Trump 'is a pathological liar',0.954236524802
ABC News Exclusive: Secretary of State John Kerry,Trump ups the ante in Indiana,0.940167230191
ABC News Exclusive: Secretary of State John Kerry,Poll: Trump way ahead of Cruz in Indiana,0.918250222277
ABC News Exclusive: Secretary of State John Kerry,Trump: 'We can't continue to allow China to rape our country',0.933022531338
ABC News Exclusive: Secretary of State John Kerry,Carrier workers, seen in viral video, have hard time believing in candidates,0.959421991114
ABC News Exclusive: Secretary of State John Kerry,Despite sweep, Trump may not get all Pennsylvania delegates,0.907071294504
ABC News Exclusive: Secretary of State John Kerry,Lou Holtz endorses Donald Trump for President ,0.953854344656
ABC News Exclusive: Secretary of State John Kerry,Graham: Trump would lead to 'another 9/11',0.914226859696
ABC News Exclusive: Secretary of State John Kerry,Ted Cruz's Indiana plan: Throw everything at the wall and see what sticks,0.913729424807
ABC News Exclusive: Secretary of State John Kerry,Donald Trump's Lead Continues to Grow Nationally: Poll,0.925968169878
ABC News Exclusive: Secretary of State John Kerry,Donald Trump in Indiana Says China Is 'Raping' America,0.952639777722
ABC News Exclusive: Secretary of State John Kerry,Donald Trump Says He's 'Wasting Time' on Republican Rivals,0.947080965558
ABC News Exclusive: Secretary of State John Kerry,Trump: 'If We Win In Indiana, It's Over',0.935735940157
ABC News Exclusive: Secretary of State John Kerry,Cruz Calls Trump 'Serial Philanderer' and 'Pathological Liar' in Blistering Attack,0.95007794237
ABC News Exclusive: Secretary of State John Kerry,Donald Trump Steamrolls On Despite Negative Ad Blitz,0.928167828908
ABC News Exclusive: Secretary of State John Kerry,Pennsylvania Could be Key for Trump to Stop a Contested Convention ,0.953081889824
ABC News Exclusive: Secretary of State John Kerry,The Lid: Eyes on Indiana,0.891946197864
ABC News Exclusive: Secretary of State John Kerry,First Read: Stopping Trump and Clinton Just Got Harder,0.934957628706
ABC News Exclusive: Secretary of State John Kerry,The Lid: Trump Effect Beginning to Show in Down-Ballot Races ,0.941597312854
ABC News Exclusive: Secretary of State John Kerry,HUFFPOLLSTER: Ted Cruz Probably Can't Defeat Donald Trump In Indiana,0.937768628757
ABC News Exclusive: Secretary of State John Kerry,Trump, Indiana and the Tragedy of Great Trade War Politics,nan
ABC News Exclusive: Secretary of State John Kerry,Anti-Trump Forces Still Have Reason For Hope After Fresh Drubbing,0.942264774268
ABC News Exclusive: Secretary of State John Kerry,HUFFPOLLSTER: Indiana’s GOP Primary Will Be A Battle Between Demographics And Economics,0.952191194295
ABC News Exclusive: Secretary of State John Kerry,Bobby Knight: Trump Will Be One Of The Best Presidents In History,0.946260156314
ABC News Exclusive: Secretary of State John Kerry,HUFFPOLLSTER: Trump And Clinton Expected To Win In New York,0.954167040162
ABC News Exclusive: Secretary of State John Kerry,Donald Trump Tweet Becomes Fodder For The Weirdest Fake Holiday Inn Express Ads Ever,0.974446501852
ABC News Exclusive: Secretary of State John Kerry,Sports Legend Lou Holtz Endorses Donald Trump,0.940488957404
ABC News Exclusive: Secretary of State John Kerry,A Trump Retrospective,nan
ABC News Exclusive: Secretary of State John Kerry,Protesters, Trump Supporters Clash Once Again,0.98220093852
ABC News Exclusive: Secretary of State John Kerry,What to watch for in the Indiana primaries,0.920625828985
ABC News Exclusive: Secretary of State John Kerry,For Donald Trump and Ted Cruz, it's all about Indiana ... isn't it?,0.91097450935
ABC News Exclusive: Secretary of State John Kerry,Poll: Donald Trump, Hillary Clinton lead in Pennsylvania, Indiana,0.95928904009
ABC News Exclusive: Secretary of State John Kerry,Ted Cruz looks to Indiana to stop Donald Trump,0.940750326835
ABC News Exclusive: Secretary of State John Kerry,Trump: Cruz's dad "was with" Lee Harvey Oswald,0.945951189196
ABC News Exclusive: Secretary of State John Kerry,Donald Trump seizes on Heidi Cruz's slip-up,0.889649849353
ABC News Exclusive: Secretary of State John Kerry,Ted Cruz slams Donald Trump for touting "rapist" Mike Tyson's endorsement,0.9100743058
ABC News Exclusive: Secretary of State John Kerry,Lindsey Graham: Donald Trump presidency will "lead to another 9/11",0.942317677995
ABC News Exclusive: Secretary of State John Kerry,Washington Post editorial board calls on GOP to reject Trump as nominee,0.960193203392
How to Profit From a Stronger Dollar,5 Things to Know About Jyoti Amge: World's Smallest Woman on 'American Horror Story',0.912693632694
How to Profit From a Stronger Dollar,Madison Bumgarner Talks About the Awkward Chevy Guy, Missing Truck,0.976999835815
How to Profit From a Stronger Dollar,Kentucky wants '40-0' items pulled,0.949985527729
How to Profit From a Stronger Dollar,ABC News Exclusive: Secretary of State John Kerry,0.966977512672
How to Profit From a Stronger Dollar,Tony Romo has broken rib, too,0.975937437141
How to Profit From a Stronger Dollar,Rise of the Machines: Most Artificially Intelligent Computers Can Pass CAPTCHA,0.971416033966
How to Profit From a Stronger Dollar,Inside the Accused Killer Banker's Hong Kong Apartment,0.952137355842
How to Profit From a Stronger Dollar,BlackBerry Passport Wants to Make It Hip to Be Square,0.94305394547
How to Profit From a Stronger Dollar,Donald Trump’s Foes Fear Indiana Primary Could Be Decisive Blow,0.974206655932
How to Profit From a Stronger Dollar,What to Watch For in the Indiana Primaries,0.955260746897
How to Profit From a Stronger Dollar,Donald Trump Doesn’t Need Indiana Anymore,0.967154937373
How to Profit From a Stronger Dollar,Cruz and Trump, as Clock Ticks Down, Hustle for Crucial Indiana Win,0.956668083487
How to Profit From a Stronger Dollar,Experts Warn of Backlash in Donald Trump’s China Trade Policies,0.852267733914
How to Profit From a Stronger Dollar,The Most Important Primary Is ... Wait, Indiana?,0.932132978445
How to Profit From a Stronger Dollar,Donald Trump Tones It Down,0.958743069096
How to Profit From a Stronger Dollar,Cruz, Trump Appeal to Indiana's Die-Hard Basketball Fans,0.951881171185
